FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2024-06-17,21,-99,3,-99,1,-99,-99,2,2,-99,1,5,3,-99,1,-99,5,-99,-99,4,1,0,-99,-99,1,1,4,-99,-99,3,5,1,-99,0,0,-99
2024-06-17,22,-99,1,-99,1,-99,-99,2,2,-99,0,3,2,-99,1,-99,4,-99,-99,1,1,0,-99,-99,0,1,4,-99,-99,1,6,1,-99,0,0,-99
2024-06-17,23,-99,1,-99,0,-99,-99,2,0,-99,0,2,2,-99,1,-99,3,-99,-99,1,2,0,-99,-99,0,1,5,-99,-99,3,3,1,-99,0,0,-99
2024-06-17,24,-99,1,-99,0,-99,-99,1,0,-99,0,2,1,-99,1,-99,3,-99,-99,0,2,0,-99,-99,0,1,1,-99,-99,2,2,1,-99,0,0,-99
2024-06-18,1,-99,1,-99,0,-99,-99,1,0,-99,0,1,0,-99,1,-99,2,-99,-99,0,1,0,-99,-99,0,1,1,-99,-99,1,1,2,-99,0,0,-99
2024-06-18,2,-99,1,-99,0,-99,-99,1,1,-99,0,0,1,-99,1,-99,2,-99,-99,0,1,6,-99,-99,0,0,1,-99,-99,1,0,1,-99,0,0,-99
2024-06-18,3,-99,1,-99,0,-99,-99,1,1,-99,0,0,0,-99,1,-99,2,-99,-99,3,2,4,-99,-99,0,1,1,-99,-99,1,1,0,-99,0,0,-99
2024-06-18,4,-99,0,-99,0,-99,-99,2,17,-99,0,0,2,-99,1,-99,2,-99,-99,3,15,4,-99,-99,0,0,2,-99,-99,1,1,2,-99,0,1,-99
2024-06-18,5,-99,1,-99,0,-99,-99,1,28,-99,1,0,3,-99,1,-99,3,-99,-99,23,18,15,-99,-99,0,1,6,-99,-99,1,2,3,-99,-99,22,-99
2024-06-18,6,-99,2,-99,7,-99,-99,2,19,-99,8,3,14,-99,6,-99,7,-99,-99,47,20,46,-99,-99,0,18,21,-99,-99,16,10,11,-99,8,8,-99
2024-06-18,7,-99,7,-99,24,-99,-99,8,47,-99,23,3,54,-99,26,-99,18,-99,-99,54,36,95,-99,-99,4,27,36,-99,-99,31,29,23,-99,16,43,-99
2024-06-18,8,-99,9,-99,35,-99,-99,10,30,-99,3,9,29,-99,24,-99,24,-99,-99,50,14,83,-99,-99,6,22,24,-99,-99,23,34,58,-99,17,32,-99
2024-06-18,9,-99,10,-99,3,-99,-99,11,19,-99,5,7,12,-99,23,-99,21,-99,-99,37,14,7,-99,-99,9,17,24,-99,-99,10,29,12,-99,12,21,-99
2024-06-18,10,-99,10,-99,1,-99,-99,13,8,-99,5,2,15,-99,13,-99,16,-99,-99,30,10,1,-99,-99,8,10,14,-99,-99,4,22,4,-99,9,8,-99
2024-06-18,11,-99,7,-99,0,-99,-99,9,-99,-99,4,6,7,-99,9,-99,10,-99,-99,11,5,1,-99,-99,5,4,10,-99,-99,4,17,3,-99,9,4,-99
2024-06-18,12,-99,5,-99,1,-99,-99,6,-99,-99,2,4,4,-99,4,-99,5,-99,-99,5,3,0,-99,-99,2,3,10,-99,-99,4,11,1,-99,5,1,-99
2024-06-18,13,-99,2,-99,0,-99,-99,3,-99,-99,1,2,5,-99,3,-99,3,-99,-99,4,2,0,-99,-99,1,2,5,-99,-99,3,8,1,-99,2,2,-99
2024-06-18,14,-99,2,-99,0,-99,-99,3,-99,-99,1,3,3,-99,2,-99,2,-99,-99,3,1,0,-99,-99,0,2,3,-99,-99,2,8,1,-99,1,0,-99
2024-06-18,15,-99,1,-99,0,-99,-99,2,-99,-99,0,3,3,-99,2,-99,2,-99,-99,3,1,0,-99,-99,0,2,12,-99,-99,3,7,0,-99,1,0,-99
2024-06-18,16,-99,1,-99,0,-99,-99,2,2,-99,0,3,4,-99,2,-99,2,-99,-99,3,1,0,-99,-99,0,2,4,-99,-99,3,8,0,-99,1,0,-99
2024-06-18,17,-99,1,-99,0,-99,-99,2,1,-99,1,3,4,-99,2,-99,3,-99,-99,4,1,0,-99,-99,0,2,5,-99,-99,2,7,0,-99,1,0,-99
2024-06-18,18,-99,2,-99,1,-99,-99,2,1,-99,0,4,3,-99,2,-99,2,-99,-99,6,1,0,-99,-99,1,2,2,-99,-99,2,7,1,-99,1,0,-99
2024-06-18,19,-99,2,-99,1,-99,-99,2,1,-99,1,7,3,-99,1,-99,3,-99,-99,3,1,0,-99,-99,1,2,3,-99,-99,3,6,1,-99,1,0,-99
2024-06-18,20,-99,1,-99,1,-99,-99,1,3,-99,1,4,2,-99,1,-99,4,-99,-99,2,1,0,-99,-99,1,1,3,-99,-99,3,5,1,-99,0,0,-99
2024-06-18,21,-99,2,-99,1,-99,-99,1,2,-99,0,5,3,-99,1,-99,4,-99,-99,1,1,0,-99,-99,0,1,2,-99,-99,3,4,1,-99,0,0,-99
2024-06-18,22,-99,1,-99,1,-99,-99,1,0,-99,0,3,2,-99,1,-99,3,-99,-99,1,0,0,-99,-99,0,1,1,-99,-99,4,6,1,-99,0,0,-99
2024-06-18,23,-99,1,-99,0,-99,-99,1,0,-99,0,2,1,-99,1,-99,2,-99,-99,1,0,0,-99,-99,0,1,1,-99,-99,3,5,1,-99,0,0,-99
2024-06-18,24,-99,1,-99,0,-99,-99,1,0,-99,0,1,1,-99,0,-99,2,-99,-99,0,1,0,-99,-99,0,1,1,-99,-99,2,2,0,-99,0,0,-99
2024-06-19,1,-99,1,-99,0,-99,-99,1,0,-99,0,0,0,-99,1,-99,2,-99,-99,0,1,0,-99,-99,0,1,-99,-99,-99,1,1,0,-99,0,0,-99
2024-06-19,2,-99,0,-99,0,-99,-99,1,0,-99,0,1,0,-99,1,-99,1,-99,-99,0,2,0,-99,-99,0,1,1,-99,-99,1,1,0,-99,0,0,-99
2024-06-19,3,-99,0,-99,0,-99,-99,1,0,-99,0,1,0,-99,0,-99,1,-99,-99,0,2,0,-99,-99,0,0,1,-99,-99,1,0,1,-99,0,0,-99
2024-06-19,4,-99,1,-99,0,-99,-99,1,2,-99,0,1,1,-99,1,-99,1,-99,-99,0,0,26,-99,-99,0,0,1,-99,-99,1,0,0,-99,0,0,-99
2024-06-19,5,-99,2,-99,0,-99,-99,2,7,-99,0,1,2,-99,7,-99,1,-99,-99,1,8,27,-99,-99,0,1,3,-99,-99,1,1,2,-99,1,2,-99
2024-06-19,6,-99,1,-99,0,-99,-99,1,34,-99,0,1,8,-99,12,-99,2,-99,-99,6,15,85,-99,-99,0,3,19,-99,-99,2,5,4,-99,9,9,-99
2024-06-19,7,-99,2,-99,2,-99,-99,3,59,-99,2,4,47,-99,7,-99,21,-99,-99,13,28,77,-99,-99,2,11,30,-99,-99,3,29,18,-99,15,39,-99
2024-06-19,8,-99,13,-99,14,-99,-99,16,70,-99,2,9,46,-99,21,-99,47,-99,-99,69,13,17,-99,-99,8,16,27,-99,-99,8,31,16,-99,22,23,-99
2024-06-19,9,-99,3,-99,6,-99,-99,4,9,-99,4,4,10,-99,11,-99,26,-99,-99,28,6,2,-99,-99,4,12,25,-99,-99,9,9,7,-99,16,17,-99
2024-06-19,10,-99,3,-99,0,-99,-99,4,2,-99,1,3,6,-99,8,-99,7,-99,-99,12,4,1,-99,-99,2,6,9,-99,-99,10,8,5,-99,11,1,-99
2024-06-19,11,-99,3,-99,0,-99,-99,2,3,-99,1,4,4,-99,4,-99,5,-99,-99,10,2,0,-99,-99,1,5,3,-99,-99,7,6,1,-99,6,1,-99
2024-06-19,12,-99,2,-99,0,-99,-99,2,2,-99,1,4,4,-99,4,-99,3,-99,-99,6,2,0,-99,-99,1,2,3,-99,-99,3,6,1,-99,3,1,-99
2024-06-19,13,-99,2,-99,0,-99,-99,2,1,-99,1,5,4,-99,3,-99,2,-99,-99,4,2,0,-99,-99,1,2,3,-99,-99,2,9,1,-99,1,7,-99
2024-06-19,14,-99,2,-99,2,-99,-99,3,2,-99,2,5,6,-99,2,-99,4,-99,-99,7,3,0,-99,-99,1,3,3,-99,-99,3,12,1,-99,3,1,-99
2024-06-19,15,-99,3,-99,1,-99,-99,3,6,-99,2,5,5,-99,3,-99,4,-99,-99,9,2,0,-99,-99,1,3,-99,-99,-99,4,9,1,-99,2,1,-99
2024-06-19,16,-99,2,-99,1,-99,-99,3,7,-99,0,5,6,-99,3,-99,5,-99,-99,8,1,0,-99,-99,1,3,-99,-99,-99,4,8,1,-99,1,0,-99
2024-06-19,17,-99,3,-99,1,-99,-99,3,4,-99,0,4,10,-99,3,-99,6,-99,-99,6,2,0,-99,-99,1,2,-99,-99,-99,2,10,1,-99,1,1,-99
2024-06-19,18,-99,2,-99,2,-99,-99,2,2,-99,0,6,5,-99,1,-99,5,-99,-99,3,2,0,-99,-99,0,2,-99,-99,-99,1,8,2,-99,1,1,-99
2024-06-19,19,-99,2,-99,3,-99,-99,2,2,-99,1,7,5,-99,2,-99,5,-99,-99,7,3,0,-99,-99,1,-99,3,-99,-99,3,11,2,-99,1,1,-99
2024-06-19,20,-99,2,-99,2,-99,-99,2,1,-99,1,6,7,-99,2,-99,5,-99,-99,9,5,0,-99,-99,1,3,6,-99,-99,2,8,3,-99,1,0,-99
2024-06-19,21,-99,4,-99,0,-99,-99,2,1,-99,2,6,3,-99,1,-99,11,-99,-99,5,6,0,-99,-99,1,3,4,-99,-99,4,9,3,-99,1,1,-99
2024-06-19,22,-99,4,-99,0,-99,-99,2,1,-99,1,5,2,-99,1,-99,6,-99,-99,5,3,0,-99,-99,1,3,3,-99,-99,6,10,3,-99,1,0,-99
2024-06-19,23,-99,4,-99,-99,-99,-99,2,2,-99,2,8,2,-99,2,-99,4,-99,-99,5,3,1,-99,-99,1,3,3,-99,-99,4,7,2,-99,2,0,-99
2024-06-19,24,-99,4,-99,-99,-99,-99,2,2,-99,0,15,4,-99,3,-99,5,-99,-99,3,3,1,-99,-99,-99,1,4,-99,-99,1,5,2,-99,1,1,-99
2024-06-20,1,-99,2,-99,-99,-99,-99,2,1,-99,0,19,7,-99,3,-99,4,-99,-99,4,5,1,-99,-99,1,1,2,-99,-99,1,4,3,-99,0,1,-99
2024-06-20,2,-99,2,-99,-99,-99,-99,1,0,-99,0,3,8,-99,2,-99,2,-99,-99,3,2,1,-99,-99,1,0,1,-99,-99,1,6,5,-99,0,0,-99
2024-06-20,3,-99,1,-99,-99,-99,-99,2,0,-99,0,0,7,-99,1,-99,2,-99,-99,4,2,0,-99,-99,0,1,1,-99,-99,1,3,2,-99,0,0,-99
2024-06-20,4,-99,1,-99,-99,-99,-99,2,0,-99,0,3,2,-99,1,-99,4,-99,-99,4,1,1,-99,-99,0,1,4,-99,-99,1,1,1,-99,1,0,-99
2024-06-20,5,-99,2,-99,-99,-99,-99,2,2,-99,0,2,1,-99,1,-99,3,-99,-99,4,1,1,-99,-99,0,-99,-99,-99,-99,1,6,1,-99,0,1,-99
2024-06-20,6,-99,2,-99,-99,-99,-99,2,0,-99,1,1,6,-99,2,-99,9,-99,-99,5,4,1,-99,-99,0,-99,7,-99,-99,1,7,1,-99,0,2,-99
2024-06-20,7,-99,6,-99,-99,-99,-99,3,3,-99,2,4,27,-99,9,-99,15,-99,-99,10,18,1,-99,-99,1,1,11,-99,-99,8,23,2,-99,1,7,-99
2024-06-20,8,-99,10,-99,31,-99,-99,8,5,-99,8,6,45,-99,13,-99,19,-99,-99,17,17,4,-99,-99,3,3,15,-99,-99,12,33,3,-99,3,10,-99
2024-06-20,9,-99,20,-99,24,-99,-99,13,7,-99,11,14,40,-99,17,-99,20,-99,-99,13,17,3,-99,-99,9,4,12,-99,-99,4,25,5,-99,4,14,-99
2024-06-20,10,-99,7,-99,18,-99,-99,-99,6,-99,10,7,30,-99,6,-99,7,-99,-99,9,8,4,-99,-99,-99,3,7,-99,-99,-99,19,4,-99,3,10,-99
2024-06-20,11,-99,6,-99,9,-99,-99,-99,5,-99,7,18,20,-99,4,-99,5,-99,-99,6,6,3,-99,-99,-99,2,5,-99,-99,3,13,3,-99,2,13,-99
2024-06-20,12,-99,2,-99,5,-99,-99,-99,6,-99,4,8,9,-99,5,-99,4,-99,-99,4,3,2,-99,-99,-99,1,3,-99,-99,2,14,3,-99,1,9,-99
2024-06-20,13,-99,2,-99,0,-99,-99,-99,5,-99,-99,5,6,-99,3,-99,3,-99,-99,1,1,1,-99,-99,-99,1,2,-99,-99,1,6,1,-99,1,7,-99
2024-06-20,14,-99,2,-99,0,-99,-99,1,4,-99,-99,5,3,-99,3,-99,2,-99,-99,4,1,2,-99,-99,-99,-99,3,-99,-99,1,6,3,-99,0,4,-99
2024-06-20,15,-99,1,-99,1,-99,-99,1,6,-99,2,5,5,-99,-99,-99,5,-99,-99,6,1,2,-99,-99,-99,-99,4,-99,-99,1,17,2,-99,1,6,-99
2024-06-20,16,-99,2,-99,2,-99,-99,1,6,-99,2,5,6,-99,-99,-99,3,-99,-99,6,2,1,-99,-99,-99,-99,2,-99,-99,1,11,1,-99,1,4,-99
2024-06-20,17,-99,2,-99,1,-99,-99,1,4,-99,2,4,8,-99,-99,-99,5,-99,-99,2,2,2,-99,-99,-99,-99,3,-99,-99,1,10,1,-99,1,6,-99
2024-06-20,18,-99,1,-99,1,-99,-99,0,4,-99,1,3,8,-99,-99,-99,4,-99,-99,1,2,1,-99,-99,-99,-99,3,-99,-99,1,11,1,-99,1,5,-99
2024-06-20,19,-99,2,-99,0,-99,-99,1,4,-99,2,4,15,-99,-99,-99,3,-99,-99,2,1,2,-99,-99,-99,-99,4,-99,-99,1,5,1,-99,0,5,-99
2024-06-20,20,-99,2,-99,2,-99,-99,1,2,-99,0,3,52,-99,-99,-99,5,-99,-99,5,5,1,-99,-99,-99,-99,4,-99,-99,2,7,1,-99,0,1,-99
2024-06-20,21,-99,2,-99,2,-99,-99,3,1,-99,1,3,30,-99,-99,-99,5,-99,-99,5,7,2,-99,-99,-99,-99,5,-99,-99,2,7,1,-99,1,1,-99
2024-06-20,22,-99,7,-99,1,-99,-99,1,2,-99,2,4,5,-99,-99,-99,6,-99,-99,16,4,1,-99,-99,-99,-99,6,-99,-99,1,11,1,-99,0,1,-99
2024-06-20,23,-99,2,-99,0,-99,-99,1,1,-99,0,3,1,-99,-99,-99,4,-99,-99,5,3,0,-99,-99,-99,-99,3,-99,-99,1,5,1,-99,1,0,-99
2024-06-20,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-06-21,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-06-21,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-06-21,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2024-06-21,4,-99,2,-99,0,-99,-99,0,0,-99,0,1,1,-99,-99,-99,3,-99,-99,3,2,1,-99,-99,-99,-99,1,-99,-99,1,1,0,-99,2,0,-99
2024-06-21,5,-99,1,-99,0,-99,-99,0,0,-99,0,4,0,-99,-99,-99,2,-99,-99,4,5,0,-99,-99,-99,-99,1,-99,-99,1,1,0,-99,2,0,-99
2024-06-21,6,-99,1,-99,0,-99,-99,0,0,-99,0,3,1,-99,-99,-99,3,-99,-99,8,8,0,-99,-99,-99,-99,2,-99,-99,2,6,2,-99,2,2,-99
2024-06-21,7,-99,3,-99,6,-99,-99,2,2,-99,1,9,8,-99,-99,-99,9,-99,-99,18,11,1,-99,-99,-99,4,8,-99,-99,4,14,9,-99,11,8,-99
2024-06-21,8,-99,6,-99,8,-99,-99,5,7,-99,2,19,14,-99,-99,-99,12,-99,-99,24,12,3,-99,-99,-99,9,12,-99,-99,7,21,15,-99,7,5,-99
2024-06-21,9,-99,-99,-99,14,-99,-99,8,12,-99,7,24,27,-99,-99,-99,16,-99,-99,24,26,5,-99,-99,-99,8,18,-99,-99,7,27,13,-99,10,9,-99
2024-06-21,10,-99,8,-99,9,-99,-99,8,8,-99,8,15,14,-99,-99,-99,13,-99,-99,17,20,3,-99,-99,-99,9,14,-99,-99,8,26,10,-99,18,5,-99
2024-06-21,11,-99,9,-99,6,-99,-99,13,6,-99,8,8,13,-99,-99,-99,8,-99,-99,15,16,1,-99,-99,-99,7,6,-99,-99,10,17,5,-99,9,4,-99
2024-06-21,12,-99,7,-99,3,-99,-99,5,2,-99,4,6,9,-99,-99,-99,5,-99,-99,9,6,1,-99,-99,-99,4,5,-99,-99,6,13,2,-99,2,2,-99
2024-06-21,13,-99,4,-99,2,-99,-99,2,4,-99,-99,6,7,-99,-99,-99,5,-99,-99,6,4,2,-99,-99,2,3,5,-99,-99,4,9,2,-99,2,3,-99
2024-06-21,14,-99,3,-99,2,-99,-99,1,5,-99,-99,6,7,-99,-99,-99,7,-99,-99,7,4,1,-99,-99,1,4,5,-99,-99,5,10,1,-99,2,2,-99
2024-06-21,15,-99,5,-99,2,-99,-99,1,3,-99,-99,6,6,-99,-99,-99,5,-99,-99,5,4,1,-99,-99,1,3,4,-99,-99,5,10,2,-99,1,1,-99
2024-06-21,16,-99,2,-99,2,-99,-99,0,3,-99,-99,6,-99,-99,-99,-99,5,-99,-99,5,4,1,-99,-99,1,2,4,-99,-99,4,8,2,-99,1,2,-99
2024-06-21,17,-99,3,-99,2,-99,-99,1,4,-99,3,5,6,-99,-99,-99,5,-99,-99,6,4,1,-99,-99,2,3,4,-99,-99,5,8,2,-99,1,2,-99
2024-06-21,18,-99,3,-99,2,-99,-99,1,3,-99,4,5,5,-99,2,-99,6,-99,-99,8,4,1,-99,-99,3,3,4,-99,-99,4,11,2,-99,2,1,-99
2024-06-21,19,-99,3,-99,3,-99,-99,1,2,-99,3,6,6,-99,1,-99,5,-99,-99,10,4,0,-99,-99,2,3,3,-99,-99,4,12,1,-99,2,1,-99
2024-06-21,20,-99,3,-99,2,-99,-99,0,1,-99,3,4,5,-99,0,-99,4,-99,-99,8,4,0,-99,-99,1,2,4,-99,-99,2,7,1,-99,1,1,-99
2024-06-21,21,-99,2,-99,4,-99,-99,0,2,-99,2,5,4,-99,0,-99,4,-99,-99,5,3,0,-99,-99,-99,2,3,-99,-99,2,8,2,-99,1,1,-99
2024-06-21,22,-99,2,-99,3,-99,-99,0,0,-99,1,6,3,-99,0,-99,3,-99,-99,6,2,0,-99,-99,1,2,3,-99,-99,3,7,2,-99,2,1,-99
2024-06-21,23,-99,2,-99,1,-99,-99,0,0,-99,1,3,2,-99,0,-99,2,-99,-99,5,2,0,-99,-99,0,1,2,-99,-99,2,7,1,-99,2,0,-99
2024-06-21,24,-99,2,-99,0,-99,-99,0,0,-99,1,2,1,-99,0,-99,2,-99,-99,4,3,0,-99,-99,0,1,2,-99,-99,1,3,1,-99,1,0,-99
2024-06-22,1,-99,1,-99,0,-99,-99,0,0,-99,0,2,0,-99,0,-99,2,-99,-99,2,2,0,-99,-99,0,1,1,-99,-99,1,3,1,-99,1,1,-99
2024-06-22,2,-99,3,-99,0,-99,-99,0,0,-99,0,1,0,-99,0,-99,2,-99,-99,2,2,0,-99,-99,1,1,1,-99,-99,1,2,0,-99,0,0,-99
2024-06-22,3,-99,1,-99,0,-99,-99,0,0,-99,0,1,0,-99,1,-99,2,-99,-99,3,1,0,-99,-99,1,1,1,-99,-99,-99,1,1,-99,0,0,-99
2024-06-22,4,-99,1,-99,0,-99,-99,0,0,-99,0,1,0,-99,1,-99,2,-99,-99,2,1,0,-99,-99,0,1,1,-99,-99,1,0,1,-99,0,0,-99
2024-06-22,5,-99,0,-99,0,-99,-99,0,0,-99,0,1,0,-99,0,-99,2,-99,-99,3,3,0,-99,-99,0,0,1,-99,-99,1,0,0,-99,0,0,-99
2024-06-22,6,-99,1,-99,0,-99,-99,0,0,-99,1,1,0,-99,3,-99,3,-99,-99,7,5,0,-99,-99,0,2,1,-99,-99,1,4,1,-99,1,0,-99
2024-06-22,7,-99,2,-99,0,-99,-99,0,0,-99,1,1,4,-99,9,-99,3,-99,-99,10,6,1,-99,-99,-99,3,3,-99,-99,2,6,3,-99,3,1,-99
2024-06-22,8,-99,3,-99,2,-99,-99,4,1,-99,2,4,2,-99,11,-99,5,-99,-99,17,7,2,-99,-99,2,5,6,-99,-99,6,9,5,-99,5,3,-99
2024-06-22,9,-99,5,-99,2,-99,-99,7,2,-99,4,5,7,-99,10,-99,7,-99,-99,13,8,3,-99,-99,5,3,6,-99,-99,7,28,3,-99,5,3,-99
2024-06-22,10,-99,5,-99,1,-99,-99,5,2,-99,4,7,4,-99,5,-99,5,-99,-99,11,8,2,-99,-99,4,4,5,-99,-99,5,16,3,-99,5,1,-99
2024-06-22,11,-99,4,-99,0,-99,-99,3,2,-99,4,6,7,-99,6,-99,4,-99,-99,8,6,2,-99,-99,3,3,3,-99,-99,4,17,2,-99,5,1,-99
2024-06-22,12,-99,4,-99,0,-99,-99,4,1,-99,5,5,5,-99,4,-99,4,-99,-99,5,6,1,-99,-99,3,2,3,-99,-99,5,8,2,-99,5,2,-99
2024-06-22,13,-99,6,-99,1,-99,-99,3,2,-99,3,6,7,-99,4,-99,4,-99,-99,5,3,0,-99,-99,3,2,4,-99,-99,5,10,1,-99,4,1,-99
2024-06-22,14,-99,4,-99,1,-99,-99,3,1,-99,5,3,7,-99,4,-99,4,-99,-99,6,5,1,-99,-99,3,2,3,-99,-99,5,5,1,-99,4,1,-99
2024-06-22,15,-99,3,-99,1,-99,-99,1,0,-99,4,3,5,-99,3,-99,3,-99,-99,5,2,0,-99,-99,1,2,2,-99,-99,3,12,1,-99,2,2,-99
2024-06-22,16,-99,1,-99,0,-99,-99,0,0,-99,2,3,3,-99,2,-99,3,-99,-99,1,1,0,-99,-99,1,2,3,-99,-99,2,9,1,-99,1,1,-99
2024-06-22,17,-99,1,-99,1,-99,-99,1,0,-99,2,4,3,-99,3,-99,2,-99,-99,2,2,0,-99,-99,1,2,2,-99,-99,2,7,1,-99,1,1,-99
2024-06-22,18,-99,1,-99,1,-99,-99,0,0,-99,1,4,2,-99,0,-99,3,-99,-99,4,2,0,-99,-99,0,2,2,-99,-99,1,6,1,-99,0,0,-99
2024-06-22,19,-99,2,-99,1,-99,-99,0,1,-99,1,3,2,-99,0,-99,5,-99,-99,3,1,1,-99,-99,0,1,3,-99,-99,1,6,1,-99,1,1,-99
2024-06-22,20,-99,1,-99,0,-99,-99,0,1,-99,0,3,5,-99,2,-99,2,-99,-99,5,1,0,-99,-99,1,3,4,-99,-99,3,4,1,-99,2,1,-99
2024-06-22,21,-99,1,-99,0,-99,-99,0,1,-99,2,2,2,-99,1,-99,3,-99,-99,8,3,0,-99,-99,2,3,3,-99,-99,4,4,1,-99,2,0,-99
2024-06-22,22,-99,4,-99,0,-99,-99,0,1,-99,2,4,0,-99,1,-99,4,-99,-99,6,3,0,-99,-99,1,2,4,-99,-99,3,12,2,-99,1,0,-99
2024-06-22,23,-99,2,-99,3,-99,-99,0,2,-99,2,5,5,-99,2,-99,6,-99,-99,6,5,0,-99,-99,1,2,-99,-99,-99,2,10,1,-99,1,0,-99
2024-06-22,24,-99,1,-99,2,-99,-99,0,0,-99,1,4,5,-99,2,-99,13,-99,-99,11,3,0,-99,-99,1,2,-99,-99,-99,1,3,1,-99,1,0,-99
2024-06-23,1,-99,3,-99,1,-99,-99,0,0,-99,1,3,13,-99,2,-99,5,-99,-99,15,4,0,-99,-99,0,2,-99,-99,-99,1,2,1,-99,1,0,-99
2024-06-23,2,-99,1,-99,1,-99,-99,0,0,-99,0,2,1,-99,1,-99,5,-99,-99,18,2,0,-99,-99,1,2,-99,-99,-99,1,1,1,-99,1,0,-99
2024-06-23,3,-99,1,-99,0,-99,-99,0,0,-99,0,3,1,-99,3,-99,4,-99,-99,14,3,0,-99,-99,0,1,-99,-99,-99,1,1,0,-99,1,0,-99
2024-06-23,4,-99,1,-99,0,-99,-99,0,0,-99,0,2,5,-99,1,-99,3,-99,-99,6,5,1,-99,-99,0,0,-99,-99,-99,1,5,0,-99,0,0,-99
2024-06-23,5,-99,1,-99,0,-99,-99,0,1,-99,0,1,1,-99,2,-99,3,-99,-99,7,0,0,-99,-99,1,1,-99,-99,-99,1,1,1,-99,1,0,-99
2024-06-23,6,-99,1,-99,0,-99,-99,0,1,-99,1,3,5,-99,2,-99,7,-99,-99,7,1,0,-99,-99,0,3,-99,-99,-99,2,1,1,-99,-99,1,-99
2024-06-23,7,-99,3,-99,5,-99,-99,0,23,-99,2,11,26,-99,8,-99,20,-99,-99,18,20,5,-99,-99,1,12,-99,-99,-99,3,3,5,-99,3,5,-99
2024-06-23,8,-99,6,-99,2,-99,-99,4,6,-99,3,19,16,-99,16,-99,13,-99,-99,23,27,5,-99,-99,-99,7,-99,-99,-99,6,7,11,-99,6,13,-99
2024-06-23,9,-99,8,-99,8,-99,-99,6,5,-99,5,19,14,-99,17,-99,11,-99,-99,20,16,2,-99,-99,7,9,-99,-99,-99,4,20,5,-99,8,13,-99
2024-06-23,10,-99,6,-99,6,-99,-99,3,2,-99,4,15,15,-99,6,-99,5,-99,-99,9,7,2,-99,-99,4,3,-99,-99,-99,3,14,3,-99,5,5,-99
2024-06-23,11,-99,3,-99,3,-99,-99,2,2,-99,3,5,9,-99,4,-99,3,-99,-99,5,2,1,-99,-99,1,2,-99,-99,-99,2,12,2,-99,2,2,-99
2024-06-23,12,-99,3,-99,0,-99,-99,0,1,-99,4,3,4,-99,1,-99,3,-99,-99,3,1,1,-99,-99,0,2,-99,-99,-99,3,8,1,-99,1,1,-99
2024-06-23,13,-99,4,-99,0,-99,-99,0,2,-99,3,2,2,-99,1,-99,2,-99,-99,3,2,1,-99,-99,1,1,-99,-99,-99,3,2,1,-99,0,0,-99
2024-06-23,14,-99,4,-99,0,-99,-99,1,1,-99,3,4,2,-99,1,-99,-99,-99,-99,1,1,1,-99,-99,3,1,-99,-99,-99,2,3,1,-99,1,0,-99
2024-06-23,15,-99,3,-99,0,-99,-99,3,2,-99,1,2,0,-99,1,-99,-99,-99,-99,2,1,1,-99,-99,2,3,-99,-99,-99,1,3,1,-99,3,1,-99
2024-06-23,16,-99,4,-99,0,-99,-99,1,1,-99,2,2,1,-99,2,-99,3,-99,-99,2,1,0,-99,-99,0,3,-99,-99,-99,2,5,1,-99,2,1,-99
2024-06-23,17,-99,2,-99,0,-99,-99,0,1,-99,7,3,6,-99,3,-99,3,-99,-99,2,2,0,-99,-99,1,2,-99,-99,-99,1,5,1,-99,1,0,-99
2024-06-23,18,-99,1,-99,1,-99,-99,0,1,-99,6,3,7,-99,1,-99,3,-99,-99,4,2,0,-99,-99,0,2,-99,-99,-99,3,3,1,-99,1,2,-99
2024-06-23,19,-99,2,-99,0,-99,-99,0,2,-99,3,2,9,-99,1,-99,5,-99,-99,15,3,0,-99,-99,-99,1,-99,-99,-99,2,4,1,-99,0,1,-99
2024-06-23,20,-99,2,-99,0,-99,-99,0,4,-99,-99,2,9,-99,1,-99,4,-99,-99,7,2,0,-99,-99,1,4,-99,-99,-99,1,1,2,-99,2,2,-99
2024-06-23,21,-99,3,-99,0,-99,-99,0,0,-99,-99,-99,18,-99,1,-99,5,-99,-99,4,4,0,-99,-99,1,1,-99,-99,-99,2,7,3,-99,4,2,-99
